,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
2501,0.306632892915649,0.5964393849382841,0.4421215535674793,0.5290570048639538,0.3767072536343979,0.0017659416593576,0.0734646211655527,0.0040597292089554,0.512152466163395,0.449799103069875,0.3982497388061184
2502,0.3649010691979354,0.5430920011371552,0.5608214612189512,0.5224779594471907,0.4344776007713953,0.0065282082904057,0.1093651343417222,0.0120453704875073,0.6144159723811476,0.5748903643393503,0.561623295188722
2503,0.4160753138583715,0.542546971984952,0.5544473351337775,0.3441651512438142,0.6026123661077426,0.0056083376102917,0.1905662626267329,0.0052089036025466,0.4536923955511329,0.4983421843026554,0.5222198319972394
2504,0.3013121509250823,0.5110124243037049,0.452823865802978,0.3047058331646948,0.5398891364996162,0.0014663810382426,0.0450183971637831,0.0023304041253585,0.501853185268532,0.7086816866285254,0.3605827365803009
2505,0.2310122284896291,0.4677271022297412,0.4993810751408499,0.4253976490584458,0.491880397415906,0.0019314974355363,0.0554385670620648,0.0011960729306545,0.4557331851764951,0.6051781930284047,0.3425336784683738
2506,0.2754743939137421,0.5340601504479215,0.4978531048416237,0.4378604633911719,0.4584003149732978,0.0027374570513697,0.0638697555742091,0.0030810980572433,0.5511025851956499,0.6046582079738846,0.3695502968053453
2507,0.3438887625273824,0.4986619860894635,0.5580165985147824,0.445029267527771,0.5211184531479128,0.0042344335789572,0.122347245903938,0.0143309508320416,0.5067668740676766,0.4488778831982981,0.6575073146728095
2508,0.2793597207635007,0.4777765023190214,0.5099457147089496,0.3030714606475949,0.4636183278785765,0.003953830648456,0.0663643526638515,0.0129873064584265,0.5128308379819105,0.6366736786394206,0.4970875524925376
2509,0.3219019796401546,0.5609668261272075,0.4818191203847264,0.3465135907863217,0.4496400793195519,0.0038172652485322,0.0967286201792715,0.0116609968702031,0.4974320154797723,0.4813414842787151,0.4496238328111159
2510,0.3606106645115207,0.5414185951253164,0.4779932367274602,0.3202151015714513,0.5295401479856566,0.0019454490663228,0.0942428583394088,0.0083701295746823,0.5742561901482152,0.549504099869789,0.4646637782615546
2511,0.2338593216727482,0.4605753633566991,0.4534656099939639,0.2322943418630602,0.4204995790057893,0.0017353565661296,0.035019875411115,0.0013194181917155,0.2338920755698527,0.6202820621418405,0.2919213913444583
2512,0.3778162633031802,0.4677141951257993,0.5246515127909585,0.406427948182575,0.5055427915365306,0.0082798362666972,0.0798354792695333,0.0089202712529433,0.5019248826631715,0.5338166276855475,0.606252455839241
2513,0.2596781900098163,0.4950401897685658,0.5234575096862523,0.4372769848151335,0.5554979515038065,0.0016492069297757,0.1561110011502073,0.0035884847627031,0.6371274056071858,0.6083064397274717,0.4603110300559407
2514,0.2992674463511637,0.566156008375616,0.5110658538415364,0.427181448703858,0.4926820257268808,0.0016836173747645,0.0591375767367959,0.0078475342351628,0.4969438839366037,0.5101606358274453,0.5248543890159267
2515,0.3165855737850894,0.5965992707638628,0.5003713135968614,0.3920893697156384,0.4122331943604154,0.0029124983859837,0.0579644667583097,0.0051509464220732,0.5655025943501887,0.5645104254440242,0.4536669619253696
2516,0.3662228128054839,0.5108029201191459,0.4734498441338671,0.5089306672538751,0.6287053371024375,0.0038229638693956,0.10552067606866,0.013406540767013,0.565270847707168,0.5275793080761552,0.523789655694664
2517,0.3542195316462864,0.5002761356579154,0.5011913040443262,0.439488456629579,0.5736769420168732,0.0027856601408178,0.0741348317551289,0.0057643090977964,0.5693967103378712,0.5612750835501376,0.481929237360839
2518,0.3537944603004669,0.5027297998744003,0.4976778382191669,0.5547736102624724,0.4576854361079709,0.0052776253600352,0.1074921734031189,0.020539586441525,0.5245610403593207,0.4776062416331609,0.4651692069237577
2519,0.4375069213330951,0.5187772890127292,0.5382997645963903,0.4646049565858546,0.5622389115891343,0.002934027006319,0.0858262495806388,0.0124941077277612,0.5301773101061634,0.6322505801197762,0.551249443061328
2520,0.3215534419953612,0.5115594373284539,0.4832517728997875,0.5077768130973901,0.4927124108831148,0.0037783214529746,0.1401934395479084,0.0159558490071344,0.5532068503250656,0.6879852602181207,0.5628872011328256
2521,0.267952439382616,0.4967430652568499,0.5279826464417416,0.2793441583773393,0.511189512514332,0.0018704814302436,0.0459747878941446,0.0035535469860336,0.4228588556571852,0.6361245081316065,0.5215490476639595
2522,0.2499963409709293,0.4789188642383018,0.4976313581954263,0.2405130607720811,0.3859329769478762,0.0036163498890427,0.0372061246683027,0.0013361955913365,0.2398681943298439,0.6371142592902419,0.3750775311311996
2523,0.2861467851514488,0.5750761699525403,0.6175793875702114,0.5054721518049554,0.4593434301368784,0.0135258848383009,0.0755938917000835,0.0184591284033021,0.5193687005045682,0.4261153315491899,0.6049857267766104
2524,0.329004066170895,0.5444465559610985,0.6235428673908167,0.492169562514915,0.4063933254756384,0.0071588035425255,0.1174504421178629,0.0189778568658858,0.5410775855828793,0.5344019926657868,0.4559916312196373
2525,0.2518861483138899,0.4580626139248648,0.4863086594146645,0.2158305838692399,0.4022037632222359,0.0013777332790296,0.0341762720501538,0.0012828459359836,0.2433281666688846,0.5487551955456568,0.2941696719157396
2526,0.2808442635792419,0.5263592801478317,0.4965987648444523,0.6611876663756212,0.4829462688513042,0.0023966798164471,0.0788817937221679,0.0040797015942704,0.5510060326250246,0.6214512820713719,0.5165744681852218
2527,0.337076245291085,0.5014804637929815,0.6982000338281258,0.5264653343469046,0.6179923319891852,0.0099846626941835,0.1663796170301986,0.0300360605405399,0.4845129557657761,0.5073446607513563,0.6123060359552176
2528,0.416983923581556,0.5060444845580145,0.4985408167834296,0.360342345836704,0.5664659298121062,0.0070603116980363,0.1260906725357982,0.0142877524533721,0.6280638032166226,0.6781166124423172,0.5601345105156601
2529,0.3167227323282394,0.510102308318092,0.533781922223538,0.477770215368645,0.4423263516235518,0.0055935576217805,0.1035967285340215,0.0235677174493618,0.5609002807127432,0.5123774501273476,0.4449103129446292
2530,0.3723096327462219,0.4585820021881899,0.5341904570802886,0.3417484126026868,0.5866200772761454,0.0016115886756083,0.0674689132584192,0.0038635908473569,0.5400339794836212,0.5011918613922574,0.4847795442073847
2531,0.2790285944675504,0.443826277549786,0.5145833058255249,0.2882730836757394,0.441968220051748,0.0013736436938107,0.0333369537623114,0.0030940568223385,0.331404110752958,0.7468607950411367,0.3080034075616225
2532,0.3195782773316573,0.4330078546283479,0.4341544087702942,0.4485600760853841,0.4541094230223864,0.0058824284299095,0.0878993061965242,0.0071789986213832,0.4830760851205972,0.5363593553198809,0.3964117714284618
2533,0.388277847434893,0.4914263569817684,0.4306327906969348,0.5653197489111423,0.5132285032176901,0.0046591410831239,0.1385428561201664,0.0161833398825002,0.5963706284788635,0.4655475605272823,0.5108897983046438
2534,0.3495451732065552,0.5510852606880551,0.5685760604611324,0.4439473831154473,0.5592151217585332,0.0109672070317088,0.1469638382312374,0.033279937696943,0.5079738354911504,0.6097102687352894,0.5709489453774342
2535,0.3284328775493261,0.5902640162788616,0.5159901439877337,0.3515904794023639,0.4933453416781743,0.0039472430175664,0.1173389814064836,0.0125613629605763,0.6012441766725997,0.5542810705263251,0.553848771573847
2536,0.2687803416449219,0.5130684327634295,0.5056124643902212,0.3432085819179397,0.5145969882162446,0.0015189041091413,0.0608959687963591,0.0035139039200656,0.4513438537549268,0.5564737291769776,0.5068666847783776
2537,0.284399269707267,0.487273304004135,0.5234836783827418,0.3946462504966723,0.4389717241952293,0.0037376541888802,0.0472022563019761,0.0086618554177793,0.4791671702195201,0.5749847202832078,0.4911919836101249
2538,0.2926537806137785,0.48719507599352,0.5138982845433402,0.5537038129598867,0.5012021401958463,0.0021916196900524,0.1095093393323566,0.0072173555465034,0.53828432134138,0.6410336014459996,0.4400379758824219
2539,0.3623007979486242,0.515463721280965,0.5020607826552015,0.4243259670518838,0.4952589109083199,0.003392427129333,0.0679038588556477,0.0045235049994704,0.4651660547050369,0.6127331162263865,0.4728141562085672
2540,0.3324814506366397,0.5167097095418884,0.5503911564542042,0.4322722145975152,0.476158139317535,0.0066738264819661,0.0620809722668817,0.0054641004824349,0.5469428249604341,0.7418569175997817,0.3974862413801917
2541,0.2669072062234628,0.4812581073136265,0.451808067780665,0.3105589485018701,0.4049239777869092,0.0015964620658098,0.0568382034550899,0.0012579143431976,0.3415510259783972,0.5822651792191472,0.3536618523327723
2542,0.2591624187932723,0.4164267702605793,0.4457512465871955,0.3802493832263366,0.5395886804735983,0.0014913808107976,0.0473723466312288,0.0017176550252493,0.5397179017226785,0.6519228652848652,0.3919970079938279
2543,0.2353040245368934,0.4975383181312081,0.4656715733508603,0.3313474799237882,0.4292793623683837,0.0017768624970087,0.0588492573238904,0.0012198669361177,0.6007015117785218,0.5108305835522863,0.398472911690123
2544,0.3298727526812326,0.5436803162147037,0.5775147839715579,0.5060911158586353,0.492407017317342,0.006138204838676,0.0978867079400895,0.0083656893410769,0.5902592587986019,0.424225141787501,0.5358153470184904
2545,0.3829636947708739,0.5039847203148011,0.5250987304807123,0.4119106834090022,0.4894711726617503,0.0016600298389349,0.0750958815501957,0.0057897256578614,0.555092589129411,0.7027153243167708,0.4972693496880634
2546,0.2389903447946975,0.4297305649222495,0.4951504712317376,0.2726359885809549,0.4999934647496007,0.001372770161175,0.037104236726834,0.0046662514267468,0.3143319284041167,0.5495692326623459,0.371194247633708
2547,0.2944198252416124,0.5106297323826909,0.4951213576266406,0.5723079850730878,0.5577093134213053,0.0089077873752041,0.0658951993439895,0.0103544780126758,0.6537100211749809,0.6769159069993554,0.4735268135428455
2548,0.2993234757734784,0.564634399907098,0.5021574857368237,0.291998092989273,0.5217651990121214,0.0016284650343547,0.0686564724775889,0.002496161204519,0.5916768309188349,0.602590318144449,0.4159000257222019
2549,0.366743312396779,0.6184335017904375,0.5170348200237507,0.4396127888973658,0.5079728275406834,0.0443962455875275,0.1254634660422952,0.0331768724989681,0.6258961678638874,0.4975942388590764,0.5844758075905112
2550,0.4115633829164226,0.5518196174999764,0.4712024070291624,0.4845114317581339,0.442787662121782,0.0184451983105808,0.0882768895394953,0.0052760871960233,0.4834231251694599,0.0712785615211599,0.4994356103934313
2551,0.2537673063770778,0.5002379312550748,0.4824569712593509,0.3160245977705425,0.4242284416242932,0.0013151022671347,0.0407494160718794,0.0014229646673872,0.2699776770245573,0.7260883744932051,0.3164347559527342
2552,0.3032347111652667,0.57816919302518,0.4991344904684822,0.5180993325796435,0.5362398314353856,0.0040065595914297,0.0875918590549668,0.0113307282229031,0.6039154810570782,0.7431710286374712,0.4060245296174464
2553,0.2260173049277606,0.522558316812625,0.5305647662071127,0.4188845399779135,0.4962127510341005,0.0018492641680504,0.0684803409223217,0.0016483054622069,0.5602599011795477,0.7153486388133714,0.3890856698120525
2554,0.2209566020750469,0.5545286483966072,0.5321884637762859,0.4661926631025165,0.4905495962595252,0.0038646191201409,0.0821923723507193,0.0173521298874719,0.5894414757633013,0.6205108898825038,0.4711940067377993
2555,0.2984564216482683,0.4636228219032438,0.5097421524771603,0.3087937103288657,0.496841840813579,0.001823307148078,0.0456653646836906,0.0017999476658105,0.4892585611808336,0.7242944102023295,0.4226245181854435
2556,0.3298386048708448,0.5316900983787802,0.4725770319074788,0.4423767387649183,0.5361101389142167,0.0016877377047497,0.0664348958848175,0.0016047974521925,0.6327029613089838,0.5892480657430048,0.4202458673096675
2557,0.283223651423449,0.4722030729845005,0.4920660439855205,0.3642947113000876,0.4418377087714642,0.0047876532325802,0.0452738299648417,0.002040839571932,0.4857907748327044,0.6127463887401773,0.3734846080410804
2558,0.3491890463996696,0.5207139018016471,0.47295323192086,0.5002022198246249,0.5220494936401988,0.0057576556782035,0.1124296938313558,0.0158000351966531,0.5775185524976312,0.618096114897445,0.6287239407099293
2559,0.2198913171242288,0.5777446513236196,0.4601295624100898,0.4095063493302431,0.4746836524547998,0.001437352716005,0.0651646033674747,0.0021730626935795,0.6921865476249932,0.7027772706748189,0.3167890132480372
2560,0.2774335557584294,0.557085098175407,0.5523784435890756,0.4386296161458917,0.4859492188919674,0.0148483896226736,0.1207741666274495,0.0146301624476495,0.6075522508968979,0.6275115210209821,0.5031889925964806
2561,0.2846723048085006,0.5029769198955614,0.4932615678212141,0.3227854494480789,0.3993575055284046,0.0013892347259056,0.0381732079590243,0.0011200539631874,0.3148622912922769,0.6980498834139115,0.381776695632376
2562,0.4506577281228071,0.5130015562124283,0.4069726679164516,0.5367419876759579,0.4674826958849429,0.0057562045563785,0.1886397657567659,0.0424098401252023,0.5236245181985609,0.4104613992028464,0.5616387248505933
2563,0.2246077318110667,0.4573687102976705,0.4925940547842929,0.2241065949365431,0.4319205440010861,0.0013294909010288,0.032004117824293,0.0030162711008446,0.3128706798936769,0.7354725412478456,0.2709275596921408
2564,0.2774446262636084,0.5209180160026067,0.4373386802684767,0.3044816120527406,0.5399011776927406,0.0016037005387281,0.059480783485086,0.001382730137057,0.6405016034866982,0.6121545599604996,0.301166497326946
2565,0.418237495297173,0.5457227583678497,0.4603150873495153,0.427776280180448,0.5044560033779021,0.0032453351147978,0.0724013332882676,0.0065714207441218,0.5885590833212586,0.6761712497997135,0.3947200967598153
2566,0.381009293995148,0.6808651506151924,0.5917309283365003,0.4768424603315285,0.3961407860711979,0.0057832785587543,0.1263612773191917,0.0180293187658795,0.4553660033971808,0.2113033886043357,0.4832816624098554
2567,0.3786519162200472,0.5170151254728947,0.4988655687788711,0.3745307647103293,0.489937844254388,0.0089378937014919,0.12156853810085,0.0310522050866912,0.5192215570099697,0.4890162061116853,0.5288520599341744
2568,0.2722530330971293,0.556020440220289,0.5343300628131238,0.4931747761942091,0.4245865669577676,0.0061768776246624,0.0786688887738627,0.0051699344468196,0.5126300295769827,0.5930665923842001,0.4986903227155452
2569,0.3073595861403293,0.4785602309685989,0.4274465574405769,0.4130812485953737,0.4009465986487486,0.0023536220760006,0.0520828081367376,0.0019814418645413,0.4856568898301781,0.406940985240116,0.4045909593612346
2570,0.2196280812996447,0.4914534693440763,0.4544286023870313,0.2331278401693647,0.4185028513618075,0.0013878111193258,0.0388150975908867,0.0010188169890804,0.2568436316137424,0.7397966167939818,0.2958950657424438
2571,0.3250902018962578,0.4925582382611347,0.480544603466027,0.4148072446480219,0.4874226657185398,0.0046785908731518,0.0732367648984842,0.0088937971138287,0.5647219836023729,0.6416115269611583,0.4145588553221296
2572,0.3029436599570801,0.506202283398302,0.4826915230672505,0.4055545995297295,0.5305633942873125,0.0018376190763195,0.0574762096867489,0.0032462016135007,0.511756839424621,0.556428108776592,0.3384558360991498
2573,0.2892839970388171,0.5027708641984969,0.4899412300001619,0.4908945818517334,0.4874450432457167,0.0023355025516342,0.0927934878100673,0.0052107239657656,0.6253416612706408,0.4685738096201786,0.4690269250446349
2574,0.3242299554716296,0.4598632187329112,0.4971683603299992,0.2653193122630445,0.3761134034432213,0.0046188337191988,0.0476854357907282,0.008932501707104,0.3428985376506976,0.6954094951614936,0.3722684831133832
2575,0.3309389313220708,0.5601179937307936,0.5175370420075067,0.5546216841301561,0.5175031775555001,0.0043608735212181,0.1074404234587737,0.0109122310518902,0.6297049826276705,0.6111599487046905,0.569744287194341
2576,0.3004663362407433,0.5179927786102722,0.5122302412447238,0.3085627219231371,0.4705789192074278,0.0042814441260982,0.0621068691802205,0.0052085324098034,0.3966696979111954,0.5595705917725485,0.4400779589218036
2577,0.234856462308085,0.469471286944599,0.4737660453622702,0.2790340791443323,0.4373337793417531,0.0018329555331415,0.0336453634481881,0.0032762428471611,0.2929872941048103,0.6700012045482704,0.3212173314229389
2578,0.3429142889744312,0.533825150335432,0.492263293488673,0.5138564645584649,0.542590509146973,0.0083746696910641,0.0948092838410714,0.0052173232155833,0.5502023331913277,0.5091112479503712,0.5200132920661692
2579,0.3117768559130137,0.5385171299021547,0.49655444448298,0.4231282454313625,0.5078409072058881,0.0018846771941104,0.0734976005143851,0.0075401935682341,0.4978432571525453,0.670235817986301,0.5033674619957208
2580,0.4283010011898498,0.4881596420229086,0.5033435532390207,0.382566373786269,0.5374902161309498,0.0110714842938499,0.1190724970400143,0.0066487506639566,0.597626950009375,0.5239028883231291,0.5852487501396781
2581,0.4322539585867752,0.5101370495070654,0.5351746573254815,0.5033220333125886,0.5682774499329613,0.0020642185274872,0.0832224361859349,0.0083866970442257,0.5483558733011952,0.6702923249621864,0.4751336610618399
2582,0.3347333801079012,0.5176699768551865,0.5182335733464957,0.3667107057281308,0.5011611463975238,0.0018469859515154,0.0674924102902718,0.0134664802671087,0.5781730738295338,0.5533855012598615,0.548140079979614
2583,0.3087131435219621,0.4479859711258829,0.4391520490777379,0.5271755947361321,0.495980894971188,0.0022929010282738,0.0951988323605781,0.0063003270088882,0.6589460455364459,0.5058837975500449,0.3520044665171491
2584,0.2272656601904456,0.4854874752306711,0.4686228336198897,0.2629651409909301,0.4334626355961927,0.0018487480875625,0.0548744561082199,0.0021654596135197,0.3034892008188808,0.5097241821737452,0.3102400625487432
2585,0.2899956472194482,0.5424616831809412,0.4978618146896047,0.3577424611333024,0.5179058522482637,0.0017709921229024,0.0742636185705496,0.003225598800955,0.5759683274062034,0.5799893799115627,0.4459594649351078
2586,0.3709072655825532,0.5203675621114441,0.4710859597083649,0.4163783160400075,0.5707258999213419,0.0057965222928448,0.0921327643098512,0.0054200950397056,0.5730965838121405,0.6514814493767326,0.5378960760880727
2587,0.3088649894749944,0.6565477453927512,0.5642874541309143,0.5004996561943195,0.4592143490540417,0.014381539935304,0.0664790588481939,0.0079381402403316,0.5660157145228093,0.6484339394231864,0.5023331835786298
2588,0.2490775976843381,0.5194529257007251,0.466258038833592,0.4619524468580968,0.4912007362246421,0.0037950907349321,0.0638226992881217,0.0016305253298173,0.6796911207833582,0.693439290526871,0.3180151664946026
2589,0.2431571346636905,0.4751861508707738,0.4612056516163272,0.267359342506421,0.4186823728827542,0.0013626884238431,0.0514916918049365,0.001166992618111,0.2279741715986273,0.5596870837442071,0.3608327323033002
2590,0.2310594116122057,0.4638200314299479,0.4579122661231024,0.5018879551581769,0.5137733262094121,0.0019687419659137,0.0660756896101269,0.0011634822101011,0.6609919322684916,0.6012420371225969,0.3566533439803471
2591,0.4185515800279148,0.5618695113842389,0.4539100317830484,0.4374800445765031,0.483070806820939,0.0068609764767487,0.1109424983024745,0.0078302754876155,0.5320359662906263,0.4871780335642475,0.5624101954700601
2592,0.3671884842546234,0.5656834347028423,0.5491869532601406,0.4894125001712242,0.5901822332518373,0.0092148305803096,0.1130659226246579,0.0236726141110996,0.5221176049279898,0.5591121396977292,0.600865412406666
2593,0.2920910252883053,0.4542243948342034,0.4733094486553336,0.2504246909764866,0.3853192161164246,0.0021072952600607,0.0502495153221016,0.0014782525599362,0.3033992596513389,0.5464027523243767,0.2753753038531727
2594,0.3907758796168847,0.5099683777321251,0.5229021774423528,0.4247490154414046,0.470905263161068,0.0029939265170697,0.1009216054977816,0.0138801148949023,0.5451428014140768,0.4463843600707636,0.534722349941993
2595,0.2723018842483413,0.4942749201581685,0.4506546593491577,0.2565730417804767,0.4730047566440587,0.0086104470107043,0.0609482480279884,0.0031538582760193,0.3151348882573335,0.5943194645691082,0.4049153593385765
2596,0.2127804032036638,0.4573256067816532,0.4329360664275459,0.4623921202175154,0.4912021384654306,0.0020728919117731,0.0470195763618127,0.0023784900474147,0.4233194247733151,0.578638989552428,0.4276900160070768
2597,0.2703229282867637,0.4688517238107451,0.458835224651439,0.2612511418538519,0.4120255533330879,0.0013404281071073,0.0416110648212357,0.0023214468178083,0.2562310310365343,0.6197221895644305,0.2990242244852867
2598,0.3281249742289583,0.5109954266710636,0.5041925508213878,0.4300141619532929,0.5236146772293567,0.006710024884934,0.0858241799805007,0.0084903990026442,0.5512902931288244,0.6899467225643987,0.5524186130683981
2599,0.2972094600756549,0.5206734933341804,0.5031610695706695,0.4157376267000164,0.4979488426179047,0.0033811316072614,0.093409272008512,0.0098330398701891,0.5727623082683392,0.5408053587198249,0.5289742348307999
2600,0.3671261309123597,0.516431644933473,0.5002094859309826,0.4284565453443199,0.4997475790712017,0.002065068567796,0.1072594244331866,0.0064515931423945,0.6513360504433919,0.6876144473095985,0.4503850355148448
2601,0.4836928602792915,0.5552932337887886,0.5134280665353136,0.3283321268093833,0.5507356829544184,0.0039818402169498,0.0973249007988446,0.004842251011052,0.6102936969376043,0.4723187402370908,0.40618234958117
2602,0.3781518513188258,0.4583193031445253,0.4842948680023673,0.3970984040576046,0.4355645460318637,0.0040206350490903,0.0770028835607983,0.0044203957639129,0.4519889275530311,0.5191395418778798,0.5745646613717593
2603,0.3041120530720556,0.4882203242219435,0.43390294647913,0.4138160753142222,0.4748991574621403,0.0651199153520539,0.0817753279096746,0.0028910984263945,0.5939585038490136,0.3669310941749334,0.4483486187127606
2604,0.4280353463034377,0.6541609055126324,0.5178130738348954,0.556681927190333,0.4378557896758876,0.0280539551235022,0.2265224809620611,0.0482250420193835,0.4837928692281036,0.4534139616197795,0.5480499519656628
2605,0.2764665609094756,0.4768013428761414,0.505523515986705,0.4968061102106925,0.507856459087739,0.0043512669831011,0.0775354909311529,0.0053911184177561,0.5688024381783885,0.5662115592299058,0.5004941880961615
2606,0.4565449032282065,0.4723490895669447,0.6193256242524586,0.4467585983537266,0.4495852894291632,0.0175341554665058,0.1948575596607716,0.0182717630489557,0.6454947065838267,0.5414880280688351,0.8186628547852445
2607,0.3348683560105842,0.5010893412769294,0.4757926878797147,0.5099597516280332,0.5541969864730456,0.0016528667902116,0.0878051910010778,0.0084302775850007,0.538608174634868,0.5496297104837932,0.520510476472102
2608,0.3230783099787883,0.5619160765253329,0.4910129653897456,0.4221504543659415,0.4878518860656179,0.00165478134779,0.0522529068423729,0.0034565234135576,0.5001353683768431,0.5067763824750889,0.4155364236570187
2609,0.3160475818354031,0.5275273984217088,0.5358753388320496,0.3529172559698274,0.3870617947355391,0.0023718633102045,0.0742968665035463,0.0029034017043979,0.3589190033022015,0.4632978107604517,0.4293597194754147
2610,0.284463992015418,0.4774063904371494,0.466104231559366,0.4083049616951372,0.5244724772014874,0.0014821791173291,0.0653368688684058,0.0014682657148916,0.6302536773975734,0.630196292928158,0.4200920519818742
2611,0.2757471370326322,0.4847952100109617,0.5058753190797896,0.2878808316564317,0.364687898468747,0.0014737599855817,0.0346966500334659,0.0031021198412561,0.2310027896342432,0.5379305481629346,0.3157048374107101
2612,0.2988086661708496,0.5062364600249534,0.4578990689244811,0.5146106250776123,0.541370482404042,0.0019649365829213,0.0659961707467069,0.0059869078684752,0.6126934009104452,0.5704863168480746,0.4101565477864895
2613,0.2703488407334213,0.5115355243306883,0.4687158542017665,0.3968058508839698,0.4442283310707942,0.0039649136867028,0.0552157658548474,0.0030759701176335,0.5047512030413047,0.6015897445797651,0.3674359645000333
2614,0.243559420886652,0.4716848805158085,0.4597996507785749,0.2291504167529823,0.4181895683523756,0.0040496834734376,0.046587039357868,0.0021439888359841,0.2769442134118305,0.6553232844913701,0.2866347058091507
2615,0.325457197499222,0.7192275144022641,0.6098471646414496,0.4800761311211838,0.3008612444863998,0.0022055940660019,0.0650039815601287,0.0047316902415047,0.4387848252045778,0.0947779525122554,0.3628976409170624
2616,0.3397200013046651,0.4104088153036359,0.4446355728098405,0.3189354603659221,0.5488166723282364,0.0060183936792655,0.0897524240946693,0.0068602876890981,0.5131642840616162,0.5211411605983152,0.4736143330421002
2617,0.2863733540044893,0.4967881860354819,0.4893890912097945,0.4784310850377652,0.530689760703519,0.0020570235925546,0.0648693310759617,0.0053799676612467,0.514166380847153,0.5694543091605903,0.4603882809762364
2618,0.3388733476229346,0.5364741009298051,0.4923853460084876,0.4118826909838312,0.540767270436914,0.001855460112743,0.1039909453073442,0.003291609408753,0.6135994628557235,0.7286660977643428,0.4877074547709912
2619,0.2467111733404495,0.4297014607645869,0.4456918129664673,0.3597167505128057,0.5504072901014593,0.0014633688509302,0.0744598670313936,0.0021324667453317,0.5241283116319133,0.7061331077586627,0.4360466223688242
2620,0.2307008977741232,0.4824288804702916,0.4664100715467972,0.3395835733049281,0.4562690090799989,0.0013522559703098,0.0400187491961013,0.0010389896677492,0.3356257980231049,0.6479633169607042,0.3351257605773362
2621,0.2623593277294423,0.4706919167715456,0.5116918856451798,0.2426089349094741,0.3880942103812917,0.0014114632498306,0.0417086883813051,0.002272024570795,0.2590177279003585,0.6700923668034355,0.3467428950103918
2622,0.3387914044139096,0.5110134200948284,0.444885467142276,0.4121293882445466,0.5438017829547166,0.0101062912947147,0.1082092587841686,0.0207146056344181,0.5969967372119231,0.3575954403619724,0.4657915774346677
2623,0.3776734521728963,0.6044447328743179,0.5785224951213765,0.5282177299042987,0.5597038091470173,0.0085223293465106,0.2091468927284294,0.0322486185558982,0.5568427039831946,0.3574779234775727,0.5623818251080452
2624,0.3166335442299557,0.4987354878340236,0.5521473666959207,0.4876158041921978,0.5406725684444956,0.0038043685743329,0.0788716674510569,0.0125108125736033,0.5310389244184628,0.4694085697313606,0.5635016013733183
2625,0.3189651940557166,0.5213251389739896,0.4890328836720411,0.4149990578537477,0.4143037702335904,0.0183146801527427,0.1060653490434096,0.0165496202623229,0.5676677314482763,0.5743873917546409,0.4749973739328134
2626,0.2206836701450734,0.5128585380188152,0.4633598392681441,0.3471437254450664,0.3976038875022848,0.0013386956706416,0.044002036098036,0.0013766272164159,0.2880893133156347,0.7261365310559708,0.2782832676318276
2627,0.2558321432698601,0.4754805847159324,0.5088801145737079,0.3368511457946829,0.4789229541039244,0.0016281691971875,0.0498429865238957,0.0014181571770503,0.3192029959917707,0.5438807679544343,0.3812807917550363
2628,0.3082016343067943,0.4649605988596669,0.409759833316778,0.4626635091753691,0.5632048106246534,0.0026716705475754,0.0822271413556892,0.0025438832906534,0.6857961161702971,0.6633009454519376,0.41557552805191
2629,0.300117376170673,0.5708108735182992,0.4756354242199787,0.4796659726406535,0.464756661493385,0.0019570291472463,0.0671064767298497,0.0053838097102835,0.5684480281589326,0.6431820502872446,0.363427429418269
2630,0.3087935906475854,0.4456850180365984,0.4536822416188226,0.2639494034651605,0.432050989124537,0.0014500473137309,0.0453674876398097,0.0012238482232879,0.2890943197571305,0.5595271558075668,0.3054170063871236
2631,0.3759499660694105,0.5362497511894438,0.5363953403465418,0.47782706891698,0.5435353392563327,0.0019420887552499,0.0626317872045471,0.0081232686148439,0.7233254105943872,0.67998445436041,0.4296714518102958
2632,0.3677965930083925,0.554680644996707,0.4893993187099736,0.3200342693235478,0.5170157323308999,0.0041734423858765,0.084836951238669,0.0105896090430783,0.6214353631179028,0.6013864155730034,0.4853459413271371
2633,0.3611629069378509,0.5114330875858512,0.5210876629125594,0.3639494860931931,0.499442588914725,0.0067602278813727,0.078158465052321,0.0079736810213571,0.5451305628482014,0.6091821426938496,0.5748233141615031
2634,0.3755174870489814,0.5121155898871385,0.5962577367799293,0.5184100521975319,0.6132814305304841,0.0129296928859264,0.1338830782005632,0.0156842002312537,0.6780596788489034,0.611121700561088,0.6168888840506089
2635,0.2511566192455336,0.5180034318543414,0.4984861164139468,0.2438532042525723,0.3791261253677126,0.0022444288937745,0.0513553234296109,0.0014626873557844,0.2813364824555097,0.5970838860519355,0.3338037232459429
2636,0.3417042845376394,0.5000356231304802,0.5315063055221192,0.3535507751223867,0.4980487658497778,0.0033806649505033,0.1216348914271593,0.0066509464850201,0.6259391434329019,0.3771429573702881,0.4210684840037765
2637,0.3534683331818736,0.6124300280417514,0.4419160050596392,0.4721753170351487,0.4788151750461854,0.0030916223226028,0.0866063718316376,0.0059745225501419,0.5491572361946375,0.6585748352554786,0.4331823377867458
2638,0.288103165537683,0.5135444420349498,0.507676335999404,0.3660425738130133,0.4401524558870472,0.0056247743555053,0.0512064462013097,0.003861843809442,0.4579523468978435,0.5810168326270246,0.3402153669373613
